"A_1" "A_10" "A_11" "A_12" "A_13" "A_14" "A_15" "A_16" "A_17" "A_18" "A_19" "A_2" "A_20" "A_3" "A_4" "A_5" "A_6" "A_7" "A_8" "A_9" "B_1" "B_10" "B_11" "B_12" "B_13" "B_14" "B_15" "B_16" "B_17" "B_18" "B_19" "B_2" "B_20" "B_3" "B_4" "B_5" "B_6" "B_7" "B_8" "B_9" "C_1" "C_10" "C_11" "C_12" "C_13" "C_14" "C_15" "C_16" "C_17" "C_18" "C_19" "C_2" "C_20" "C_3" "C_4" "C_5" "C_6" "C_7" "C_8" "C_9"
"soaring" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"societal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"soft" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"soothing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"sophisticated" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"spirit" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"still" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"stimulating" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"storytelling" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"strengths" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"stretch" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"structured" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"subtle" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"succinct" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"such" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"surface" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"suspense" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sweet" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"swiftly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"symbolism" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"symphony" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tales" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tangible" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"teem" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"them" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"thematic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"there" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"thought" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"together" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tradition" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"trails" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"transport" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"turns" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"twists" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"uncovering" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"unexpected" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"universe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"up" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"values" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"variety" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"village" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"way" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"weave" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"while" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"wide" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"within" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"work" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
